row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,svc_code,svc_code_type,svc_code_desc,svc_code_ctg,svc_code_ctg_desc,,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
9824172,2016,3,Anoka,COMMERCIAL,2,19 - 44 years,M,58,90658,CPT/HCPCS,IIV3 VACCINE SPLT 0.5 ML IM,228,Prophylactic vaccinations and inoculations,58,668,$848.81 ,$14.63 ,$12.00 ,$806.81 ,$13.91 ,$12.00 ,$42.00 ,$0.72 ,$0.00 
9827316,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,F,35,72275,CPT/HCPCS,EPIDUROGRAPHY,226,Radiology - Diagnostic (other),36,394,"$9,270.80 ",$264.88 ,$307.62 ,"$6,773.70 ",$193.53 ,$246.10 ,"$2,497.10 ",$71.34 ,$0.00 
9828492,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,F,14,92591,CPT/HCPCS,HEARING AID EXAM BOTH EARS,220,Ophthalmologic/otologic diagnosis and treatment,15,168,"$1,875.07 ",$133.93 ,$144.27 ,"$1,541.62 ",$110.11 ,$116.03 ,$333.45 ,$23.81 ,$0.00 
9830868,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,M,21,29822,CPT/HCPCS,SHO ARTHRS SRG LMTD DBRDMT,162,Joint procedures - Therapeutic OR (other),45,251,"$35,889.59 ","$1,709.02 ","$1,389.58 ","$28,586.37 ","$1,361.25 ",$832.46 ,"$7,303.22 ",$347.77 ,$0.00 
9832596,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,M,70,87798,CPT/HCPCS,DETECT AGENT NOS DNA AMP,206,"Microscopic examination (e.g., lab, toxicology)",112,823,"$10,668.15 ",$152.40 ,$116.92 ,"$7,003.15 ",$100.04 ,$65.06 ,"$3,665.00 ",$52.35 ,$0.00 
9834276,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,M,17,S9129,CPT/HCPCS,OCCUPATIONAL THERAPY HOME PER DIEM,236,"Non-hospital-based care (home health, hospice)",91,182,"$11,851.60 ",$697.15 ,$412.86 ,"$11,463.91 ",$674.34 ,$412.86 ,$387.69 ,$22.80 ,$0.00 
9838476,2016,3,Anoka,COMMERCIAL,5,75 years and older,F,69,85025,CPT/HCPCS,COMPLETE CBC W/AUTO DIFF WBC,233,Laboratory - Chemistry and hematology,136,788,$974.36 ,$14.12 ,$5.87 ,$923.91 ,$13.39 ,$5.10 ,$50.45 ,$0.73 ,$0.00 
9842052,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,49,99253,CPT/HCPCS,INPATIENT CONSULTATION,303,Consultations,72,546,"$5,589.55 ",$114.07 ,$83.15 ,"$5,589.55 ",$114.07 ,$83.15 ,$0.00 ,$0.00 ,$0.00 
9844236,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,38,86708,CPT/HCPCS,HEPATITIS A ANTIBODY,235,Laboratory - Other,39,246,$607.27 ,$15.98 ,$16.86 ,$607.27 ,$15.98 ,$16.86 ,$0.00 ,$0.00 ,$0.00 
9845796,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,"1,097",271,REV,Non-Ster Supply,50007,Medical and surgical supplies,"1,287","11,780","$25,599.06 ",$23.33 ,$2.47 ,"$25,319.78 ",$23.08 ,$2.35 ,$279.28 ,$0.25 ,$0.00 
9847788,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,15,87184,CPT/HCPCS,MICROBE SUSCEPTIBLE DISK,206,"Microscopic examination (e.g., lab, toxicology)",16,159,$189.57 ,$12.63 ,$10.48 ,$189.57 ,$12.63 ,$10.48 ,$0.00 ,$0.00 ,$0.00 
9849660,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,59,V2107,CPT/HCPCS,1 VISN +/-4.25-+/-7.00 0.12-2.00D,241,Visual aids and other optical supplies,69,641,"$1,006.85 ",$17.06 ,$15.60 ,$981.85 ,$16.64 ,$11.48 ,$25.00 ,$0.42 ,$0.00 
9851844,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,18,95004,CPT/HCPCS,PERCUT ALLERGY SKIN TESTS,173,Skin and subcutaneous tissue - Diagnostic (other),18,202,"$1,949.82 ",$108.32 ,$105.56 ,"$1,939.43 ",$107.74 ,$105.56 ,$10.39 ,$0.57 ,$0.00 
9853956,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,"3,300",36415,CPT/HCPCS,ROUTINE VENIPUNCTURE,235,Laboratory - Other,"8,496","36,808","$27,592.26 ",$8.36 ,$3.21 ,"$26,942.17 ",$8.16 ,$3.09 ,$650.09 ,$0.19 ,$0.00 
9855780,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,155,96360,CPT/HCPCS,HYDRATION IV INFUSION INIT,231,Therapeutic procedures - Other,209,"1,787","$12,933.37 ",$83.44 ,$86.34 ,"$12,809.59 ",$82.64 ,$86.34 ,$123.78 ,$0.79 ,$0.00 
9858516,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,17,73070,CPT/HCPCS,X-RAY EXAM OF ELBOW,226,Radiology - Diagnostic (other),28,190,$538.33 ,$31.66 ,$19.00 ,$511.28 ,$30.07 ,$19.00 ,$27.05 ,$1.59 ,$0.00 
9859980,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,33,A7031,CPT/HCPCS,FCE MASK INTERFCE REPL FULL MASK EA,243,DME and supplies,63,388,"$3,731.70 ",$113.08 ,$64.74 ,"$3,731.70 ",$113.08 ,$64.74 ,$0.00 ,$0.00 ,$0.00 
9863604,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,14,J2250,CPT/HCPCS,INJECTION MIDAZOLAM HCL PER 1 MG,240,"Medications (injections, infusions, other forms)",18,154,$173.17 ,$12.36 ,$0.00 ,$173.17 ,$12.36 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
9867564,2016,3,Anoka,MEDICARE,2,19 - 44 years,F,181,93010,CPT/HCPCS,ELECTROCARDIOGRAM REPORT,202,Electrocardiogram,671,"2,160","$4,819.93 ",$26.62 ,$16.32 ,"$3,840.93 ",$21.22 ,$12.51 ,$979.00 ,$5.40 ,$3.32 
10143281,2016,17,Carlton,MEDICARE,5,75 years and older,F,28,K0738,CPT/HCPCS,PORT GASEOUS O2 SYS RNTL;HOM COMPRS,243,DME and supplies,229,320,"$9,877.24 ",$352.75 ,$417.08 ,"$8,406.32 ",$300.22 ,$341.52 ,"$1,470.92 ",$52.53 ,$23.54 
10146617,2016,19,Carver,COMMERCIAL,1,18 years and under,F,45,76705,CPT/HCPCS,ECHO EXAM OF ABDOMEN,196,Ultrasound - Abdomen/retroperitoneum - Diagnostic,84,488,"$14,179.11 ",$315.09 ,$270.56 ,"$6,913.66 ",$153.63 ,$66.09 ,"$7,265.45 ",$161.45 ,$21.98 
10149065,2016,19,Carver,COMMERCIAL,1,18 years and under,M,42,93000,CPT/HCPCS,ELECTROCARDIOGRAM COMPLETE,202,Electrocardiogram,44,494,"$1,615.45 ",$38.46 ,$36.82 ,$881.02 ,$20.97 ,$24.90 ,$734.43 ,$17.48 ,$2.91 
10151657,2016,19,Carver,COMMERCIAL,2,19 - 44 years,F,145,97530,CPT/HCPCS,THERAPEUTIC ACTIVITIES,213,Physical/occupational/speech therapy - Exercises,693,"1,475","$27,547.58 ",$189.98 ,$85.61 ,"$19,054.83 ",$131.41 ,$35.19 ,"$8,492.75 ",$58.57 ,$24.00 
10154705,2016,19,Carver,COMMERCIAL,3,45 - 64 years,F,26,302,REV,Immunology Tests,50009,Laboratory and pathology services,28,281,"$4,959.04 ",$190.73 ,$95.43 ,"$4,847.08 ",$186.42 ,$87.08 ,$111.96 ,$4.30 ,$0.00 
10156721,2016,19,Carver,COMMERCIAL,3,45 - 64 years,F,147,96361,CPT/HCPCS,HYDRATE IV INFUSION ADD-ON,231,Therapeutic procedures - Other,203,"1,620","$26,180.98 ",$178.10 ,$84.05 ,"$20,184.36 ",$137.30 ,$49.77 ,"$5,996.62 ",$40.79 ,$0.00 
10159361,2016,19,Carver,COMMERCIAL,3,45 - 64 years,M,24,90746,CPT/HCPCS,HEPB VACCINE 3 DOSE ADULT IM,228,Prophylactic vaccinations and inoculations,30,236,"$1,943.71 ",$80.98 ,$59.76 ,"$1,780.23 ",$74.17 ,$58.63 ,$163.48 ,$6.81 ,$0.00 
10163825,2016,19,Carver,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,17,90792,CPT/HCPCS,PSYCH DIAG EVAL W/MED SRVCS,218,"Psychological and psychiatric evaluation, therapy",17,202,"$2,836.21 ",$166.83 ,$168.79 ,"$2,836.21 ",$166.83 ,$168.79 ,$0.00 ,$0.00 ,$0.00 
10166201,2016,19,Carver,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,15,761,REV,Treatment Rm,50026,Other Services,19,152,"$3,739.17 ",$249.27 ,$78.59 ,"$3,739.17 ",$249.27 ,$78.59 ,$0.00 ,$0.00 ,$0.00 
10169321,2016,19,Carver,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,13,88304,CPT/HCPCS,TISSUE EXAM BY PATHOLOGIST,234,Pathology,20,132,$776.49 ,$59.73 ,$47.88 ,$726.49 ,$55.88 ,$47.88 ,$50.00 ,$3.84 ,$0.00 
10171769,2016,19,Carver,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,103,A0425,CPT/HCPCS,GROUND MILEAGE PER STATUTE MILE,239,"Transportation - Patient, provider, equipment",201,"1,151","$32,169.03 ",$312.32 ,$121.50 ,"$32,145.43 ",$312.09 ,$121.50 ,$23.60 ,$0.22 ,$0.00 
10177433,2016,19,Carver,MEDICARE,2,19 - 44 years,F,41,99215,CPT/HCPCS,OFFICE O/P EST HI 40-54 MIN,300,Office/outpatient services - Office visits,108,491,"$10,351.97 ",$252.48 ,$158.96 ,"$7,818.81 ",$190.70 ,$123.64 ,"$2,533.16 ",$61.78 ,$28.67 
10181129,2016,19,Carver,MEDICARE,3,45 - 64 years,M,18,761,REV,Treatment Rm,50026,Other Services,25,209,$73.59 ,$4.08 ,$0.00 ,$73.59 ,$4.08 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10185617,2016,19,Carver,MEDICARE,4,65 - 74 years,F,56,E0601,CPT/HCPCS,CONTINUOUS POS AIRWAY PRESSURE DEVC,243,DME and supplies,340,670,"$16,538.94 ",$295.33 ,$287.10 ,"$14,526.88 ",$259.40 ,$233.44 ,"$2,012.06 ",$35.92 ,$16.17 
10188137,2016,19,Carver,MEDICARE,4,65 - 74 years,M,42,97016,CPT/HCPCS,VASOPNEUMATIC DEVICE THERAPY,213,Physical/occupational/speech therapy - Exercises,331,504,"$2,522.42 ",$60.05 ,$15.43 ,"$2,052.72 ",$48.87 ,$12.74 ,$469.70 ,$11.18 ,$1.29 
10190945,2016,19,Carver,MEDICARE,5,75 years and older,F,430,93005,CPT/HCPCS,ELECTROCARDIOGRAM TRACING,202,Electrocardiogram,727,"5,070","$1,202.78 ",$2.79 ,$0.00 ,"$1,031.24 ",$2.39 ,$0.00 ,$171.54 ,$0.39 ,$0.00 
10193393,2016,19,Carver,MEDICARE,5,75 years and older,M,28,78815,CPT/HCPCS,PET IMAGE W/CT SKULL-THIGH,209,Radioisotope scan and function studies,76,287,"$27,496.44 ",$982.01 ,$382.09 ,"$25,729.22 ",$918.90 ,$382.09 ,"$1,767.22 ",$63.11 ,$0.00 
10194905,2016,19,Carver,MEDICARE,5,75 years and older,M,13,Q0513,CPT/HCPCS,PHRM DISPNS FEE INHAL RX;-30 DAYS,240,"Medications (injections, infusions, other forms)",65,147,"$1,864.02 ",$143.38 ,$64.94 ,"$1,520.82 ",$116.98 ,$51.74 ,$343.20 ,$26.40 ,$13.20 
10199561,2016,21,Cass,COMMERCIAL,3,45 - 64 years,F,173,83036,CPT/HCPCS,GLYCOSYLATED HEMOGLOBIN TEST,233,Laboratory - Chemistry and hematology,259,"1,839","$8,364.10 ",$48.34 ,$36.44 ,"$5,095.97 ",$29.45 ,$16.68 ,"$3,268.13 ",$18.89 ,$7.92 
10202633,2016,21,Cass,COMMERCIAL,4,65 - 74 years,F,29,80061,CPT/HCPCS,LIPID PANEL,235,Laboratory - Other,37,348,$966.61 ,$33.33 ,$17.95 ,$533.80 ,$18.40 ,$2.77 ,$432.81 ,$14.92 ,$0.00 
10206953,2016,21,Cass,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,12,97140,CPT/HCPCS,MANUAL THERAPY 1/> REGIONS,213,Physical/occupational/speech therapy - Exercises,43,144,"$4,491.51 ",$374.29 ,$120.71 ,"$4,491.51 ",$374.29 ,$120.71 ,$0.00 ,$0.00 ,$0.00 
9785753,2016,1,Aitkin,COMMERCIAL,2,19 - 44 years,F,17,87070,CPT/HCPCS,CULTURE OTHR SPECIMN AEROBIC,206,"Microscopic examination (e.g., lab, toxicology)",18,190,$685.42 ,$40.31 ,$30.45 ,$138.28 ,$8.13 ,$0.25 ,$547.14 ,$32.18 ,$15.08 
9789761,2016,1,Aitkin,COMMERCIAL,3,45 - 64 years,M,18,J1100,CPT/HCPCS,INJ DEXMETHOSON SODIM PHOSHATE 1 MG,240,"Medications (injections, infusions, other forms)",27,201,$437.27 ,$24.29 ,$14.40 ,$432.88 ,$24.04 ,$14.40 ,$4.39 ,$0.24 ,$0.00 
9793985,2016,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,11,92133,CPT/HCPCS,CMPTR OPHTH IMG OPTIC NERVE,220,Ophthalmologic/otologic diagnosis and treatment,14,124,$394.14 ,$35.83 ,$32.26 ,$394.14 ,$35.83 ,$32.26 ,$0.00 ,$0.00 ,$0.00 
9797825,2016,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,17,73630,CPT/HCPCS,X-RAY EXAM OF FOOT,226,Radiology - Diagnostic (other),33,197,"$1,209.21 ",$71.13 ,$56.10 ,"$1,199.02 ",$70.53 ,$56.10 ,$10.19 ,$0.59 ,$0.00 
9803417,2016,1,Aitkin,MEDICARE,3,45 - 64 years,M,32,74177,CPT/HCPCS,CT ABD & PELV W/CONTRAST,179,CT scan - Abdomen,95,378,"$17,659.39 ",$551.85 ,$179.36 ,"$14,255.09 ",$445.47 ,$142.90 ,"$3,404.30 ",$106.38 ,$18.38 
9806465,2016,1,Aitkin,MEDICARE,4,65 - 74 years,F,40,J1644,CPT/HCPCS,INJ HEPARIN SODIUM PER 1000 UNITS,240,"Medications (injections, infusions, other forms)",59,480,$272.69 ,$6.81 ,$3.90 ,$265.71 ,$6.64 ,$3.88 ,$6.98 ,$0.17 ,$0.00 
9808985,2016,1,Aitkin,MEDICARE,5,75 years and older,F,34,440,REV,Speech Therapy,50020,"Physical, occupational, and speech therapy",59,358,"$2,412.07 ",$70.94 ,$0.00 ,"$2,412.07 ",$70.94 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
9812441,2016,1,Aitkin,MEDICARE,5,75 years and older,M,22,99220,CPT/HCPCS,INITIAL OBSERVATION CARE,301,Observation care services,23,261,"$3,431.17 ",$155.96 ,$178.67 ,"$3,051.46 ",$138.70 ,$142.74 ,$379.71 ,$17.25 ,$7.50 
9815225,2016,3,Anoka,COMMERCIAL,1,18 years and under,F,18,H2035,CPT/HCPCS,ALCOHOL &OR OTH DRUG TX PROGM-HOUR,219,"Alcohol and drug management, treatment, and rehab.",332,198,"$102,900.64 ","$5,716.70 ","$1,596.20 ","$99,102.28 ","$5,505.68 ","$1,217.98 ","$3,798.36 ",$211.02 ,$10.00 
9817817,2016,3,Anoka,COMMERCIAL,1,18 years and under,M,21,J0171,CPT/HCPCS,INJ ADRENALIN EPINEPHRINE 0.1 MG,240,"Medications (injections, infusions, other forms)",22,243,$422.99 ,$20.14 ,$19.17 ,$410.90 ,$19.56 ,$19.17 ,$12.09 ,$0.57 ,$0.00 
9820193,2016,3,Anoka,COMMERCIAL,2,19 - 44 years,F,"2,200",85018,CPT/HCPCS,HEMOGLOBIN,233,Laboratory - Chemistry and hematology,"2,994","24,333","$14,525.53 ",$6.60 ,$4.57 ,"$12,297.52 ",$5.58 ,$4.38 ,"$2,228.01 ",$1.01 ,$0.00 
9822281,2016,3,Anoka,COMMERCIAL,2,19 - 44 years,M,18,483,REV,Echocardiology,50017,Cardiology services,21,186,"$12,703.48 ",$705.74 ,$231.18 ,"$12,703.48 ",$705.74 ,$231.18 ,$0.00 ,$0.00 ,$0.00 
9824393,2016,3,Anoka,COMMERCIAL,2,19 - 44 years,M,22,94375,CPT/HCPCS,RESPIRATORY FLOW VOLUME LOOP,38,Lung and bronchus procedures - Diagnostic (other),60,249,"$3,699.05 ",$168.13 ,$101.73 ,"$3,227.19 ",$146.69 ,$85.70 ,$471.86 ,$21.44 ,$8.71 
9827081,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,F,14,64479,CPT/HCPCS,NJX AA&/STRD TFRM EPI C/T 1,5,Spinal canal stimulator insertion and injection,19,168,"$9,096.15 ",$649.72 ,$644.14 ,"$6,162.49 ",$440.17 ,$458.33 ,"$2,933.66 ",$209.54 ,$60.00 
9828305,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,F,17,88302,CPT/HCPCS,TISSUE EXAM BY PATHOLOGIST,234,Pathology,26,194,"$1,016.71 ",$59.80 ,$20.58 ,"$1,013.73 ",$59.63 ,$20.58 ,$2.98 ,$0.17 ,$0.00 
9829625,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,F,34,J2505,CPT/HCPCS,INJECTION PEGFILGRASTIM 6 MG,240,"Medications (injections, infusions, other forms)",134,371,"$683,606.49 ","$20,106.07 ","$16,374.85 ","$671,387.63 ","$19,746.69 ","$16,374.85 ","$12,218.86 ",$359.37 ,$0.00 
9832025,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,M,57,80365,CPT/HCPCS,DRUG SCREENING OXYCODONE,235,Laboratory - Other,93,627,"$3,049.30 ",$53.49 ,$36.49 ,"$2,698.46 ",$47.34 ,$27.07 ,$350.84 ,$6.15 ,$0.00 
9833801,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,M,21,J0461,CPT/HCPCS,INJECTION ATROPINE SULFATE 0.01 MG,240,"Medications (injections, infusions, other forms)",61,242,$941.20 ,$44.81 ,$19.82 ,$941.19 ,$44.81 ,$19.82 ,$0.01 ,$0.00 ,$0.00 
9837329,2016,3,Anoka,COMMERCIAL,4,65 - 74 years,M,98,99204,CPT/HCPCS,OFFICE O/P NEW MOD 45-59 MIN,300,Office/outpatient services - Office visits,119,"1,157","$31,293.88 ",$319.32 ,$311.92 ,"$25,892.97 ",$264.21 ,$259.57 ,"$5,400.91 ",$55.11 ,$25.00 
9841265,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,74,82607,CPT/HCPCS,VITAMIN B-12,233,Laboratory - Chemistry and hematology,84,662,"$1,645.49 ",$22.23 ,$20.52 ,"$1,645.49 ",$22.23 ,$20.52 ,$0.00 ,$0.00 ,$0.00 
9843137,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,18,16020,CPT/HCPCS,DRESS/DEBRID P-THICK BURN S,169,"Debridement of wound, infection or burn",29,202,"$2,964.29 ",$164.68 ,$61.58 ,"$2,964.29 ",$164.68 ,$61.58 ,$0.00 ,$0.00 ,$0.00 
10209257,2016,21,Cass,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,133,J3010,CPT/HCPCS,INJECTION FENTANYL CITRATE 0.1 MG,240,"Medications (injections, infusions, other forms)",180,"1,419","$1,365.25 ",$10.26 ,$0.53 ,"$1,348.62 ",$10.14 ,$0.53 ,$16.63 ,$0.12 ,$0.00 
10212353,2016,21,Cass,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,22,90472,CPT/HCPCS,IMMUNIZATION ADMIN EACH ADD,228,Prophylactic vaccinations and inoculations,23,256,$243.63 ,$11.07 ,$10.15 ,$243.63 ,$11.07 ,$10.15 ,$0.00 ,$0.00 ,$0.00 
10215209,2016,21,Cass,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,47,J7040,CPT/HCPCS,INFUS NORMAL SALINE SOL STERILE,240,"Medications (injections, infusions, other forms)",152,536,"$1,228.76 ",$26.14 ,$9.54 ,"$1,225.99 ",$26.08 ,$9.54 ,$2.77 ,$0.05 ,$0.00 
10221281,2016,21,Cass,MEDICARE,3,45 - 64 years,M,47,270,REV,Med-Sur Supplies,50007,Medical and surgical supplies,94,542,"$7,779.36 ",$165.51 ,$0.00 ,"$5,957.51 ",$126.75 ,$0.00 ,"$1,821.85 ",$38.76 ,$0.00 
10224017,2016,21,Cass,MEDICARE,4,65 - 74 years,F,40,80047,CPT/HCPCS,METABOLIC PANEL IONIZED CA,233,Laboratory - Chemistry and hematology,65,473,"$2,212.72 ",$55.31 ,$40.14 ,"$2,152.60 ",$53.81 ,$40.14 ,$60.12 ,$1.50 ,$0.00 
10226561,2016,21,Cass,MEDICARE,4,65 - 74 years,M,12,73110,CPT/HCPCS,X-RAY EXAM OF WRIST,226,Radiology - Diagnostic (other),28,144,"$1,088.95 ",$90.74 ,$51.43 ,$865.05 ,$72.08 ,$33.04 ,$223.90 ,$18.65 ,$3.73 
10229225,2016,21,Cass,MEDICARE,5,75 years and older,F,26,76705,CPT/HCPCS,ECHO EXAM OF ABDOMEN,196,Ultrasound - Abdomen/retroperitoneum - Diagnostic,45,272,"$2,946.24 ",$113.31 ,$36.56 ,"$2,560.25 ",$98.47 ,$36.27 ,$385.99 ,$14.84 ,$0.00 
10231457,2016,21,Cass,MEDICARE,5,75 years and older,M,103,51798,CPT/HCPCS,US URINE CAPACITY MEASURE,200,Urinary system (nonoperative) measurements,186,"1,215","$1,549.93 ",$15.04 ,$0.00 ,"$1,431.03 ",$13.89 ,$0.00 ,$118.90 ,$1.15 ,$0.00 
10235897,2016,23,Chippewa,COMMERCIAL,3,45 - 64 years,F,11,45385,CPT/HCPCS,COLONOSCOPY W/LESION REMOVAL,76,Colonoscopy and biopsy,19,105,"$21,910.97 ","$1,991.90 ","$1,752.26 ","$20,891.31 ","$1,899.21 ","$1,752.26 ","$1,019.66 ",$92.69 ,$0.00 
10240577,2016,23,Chippewa,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,48,87430,CPT/HCPCS,STREP A AG IA,206,"Microscopic examination (e.g., lab, toxicology)",57,534,"$2,825.79 ",$58.87 ,$69.96 ,"$2,822.84 ",$58.80 ,$69.96 ,$2.95 ,$0.06 ,$0.00 
10248401,2016,23,Chippewa,MEDICARE,4,65 - 74 years,F,33,71260,CPT/HCPCS,CT THORAX DX C+,178,CT scan - Chest,97,381,"$16,055.35 ",$486.52 ,$304.94 ,"$15,184.31 ",$460.13 ,$242.96 ,$871.04 ,$26.39 ,$0.00 
10251665,2016,23,Chippewa,MEDICARE,5,75 years and older,F,31,83605,CPT/HCPCS,ASSAY OF LACTIC ACID,233,Laboratory - Chemistry and hematology,41,333,$583.79 ,$18.83 ,$0.00 ,$583.79 ,$18.83 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10253993,2016,23,Chippewa,MEDICARE,5,75 years and older,M,13,G8997,CPT/HCPCS,SWLLOW FCN LIM GOAL TX EPIS&D/C TX,999,HCPCS Level II codes not classified,30,138,$778.54 ,$59.88 ,$0.00 ,$620.28 ,$47.71 ,$0.00 ,$158.26 ,$12.17 ,$0.00 
10257857,2016,25,Chisago,COMMERCIAL,2,19 - 44 years,F,25,73502,CPT/HCPCS,X-RAY EXAM HIP UNI 2-3 VIEWS,226,Radiology - Diagnostic (other),29,291,"$3,151.50 ",$126.06 ,$83.13 ,"$1,947.51 ",$77.90 ,$65.13 ,"$1,203.99 ",$48.15 ,$0.00 
10259561,2016,25,Chisago,COMMERCIAL,2,19 - 44 years,M,89,710,REV,Recovery Room,50006,Operating room services,106,950,"$97,741.95 ","$1,098.22 ",$804.53 ,"$95,579.87 ","$1,073.93 ",$804.53 ,"$2,162.08 ",$24.29 ,$0.00 
10262297,2016,25,Chisago,COMMERCIAL,3,45 - 64 years,F,52,73130,CPT/HCPCS,X-RAY EXAM OF HAND,226,Radiology - Diagnostic (other),79,590,"$4,959.74 ",$95.37 ,$67.37 ,"$2,779.27 ",$53.44 ,$18.35 ,"$2,180.47 ",$41.93 ,$12.94 
9867747,2016,3,Anoka,MEDICARE,2,19 - 44 years,F,136,99212,CPT/HCPCS,OFFICE O/P EST SF 10-19 MIN,300,Office/outpatient services - Office visits,219,"1,622","$6,459.13 ",$47.49 ,$42.52 ,"$4,559.87 ",$33.52 ,$33.20 ,"$1,899.26 ",$13.96 ,$8.64 
9869859,2016,3,Anoka,MEDICARE,2,19 - 44 years,M,140,93010,CPT/HCPCS,ELECTROCARDIOGRAM REPORT,202,Electrocardiogram,364,"1,658","$2,551.77 ",$18.22 ,$9.30 ,"$1,979.73 ",$14.14 ,$7.62 ,$572.04 ,$4.08 ,$1.68 
9872931,2016,3,Anoka,MEDICARE,3,45 - 64 years,F,28,84703,CPT/HCPCS,CHORIONIC GONADOTROPIN ASSAY,233,Laboratory - Chemistry and hematology,45,336,$94.67 ,$3.38 ,$0.00 ,$94.67 ,$3.38 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
9874635,2016,3,Anoka,MEDICARE,3,45 - 64 years,F,68,J7050,CPT/HCPCS,INFUS NORMAL SALINE SOLUTION 250 CC,240,"Medications (injections, infusions, other forms)",294,781,$273.46 ,$4.02 ,$0.00 ,$264.04 ,$3.88 ,$0.00 ,$9.42 ,$0.13 ,$0.00 
9877371,2016,3,Anoka,MEDICARE,3,45 - 64 years,M,38,88313,CPT/HCPCS,SPECIAL STAINS GROUP 2,234,Pathology,101,425,"$1,113.05 ",$29.29 ,$24.27 ,$977.44 ,$25.72 ,$19.38 ,$135.61 ,$3.56 ,$2.47 
9845297,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,188,J2704,CPT/HCPCS,INJECTION PROPOFOL 10 MG,240,"Medications (injections, infusions, other forms)",214,"2,132","$1,883.81 ",$10.02 ,$1.02 ,"$1,883.81 ",$10.02 ,$1.02 ,$0.00 ,$0.00 ,$0.00 
9847265,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,20,80337,CPT/HCPCS,TRICYCLIC & CYCLICALS 6/MORE,235,Laboratory - Other,37,225,$796.89 ,$39.84 ,$24.20 ,$796.89 ,$39.84 ,$24.20 ,$0.00 ,$0.00 ,$0.00 
9848489,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,14,A4216,CPT/HCPCS,STERL H2O SALINE & OR DXT DIL 10 ML,243,DME and supplies,34,165,$548.09 ,$39.14 ,$17.55 ,$542.19 ,$38.72 ,$17.55 ,$5.90 ,$0.42 ,$0.00 
9850793,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,29,70491,CPT/HCPCS,CT SOFT TISSUE NECK W/DYE,180,CT scan - Other,51,285,"$6,913.54 ",$238.39 ,$224.78 ,"$6,892.81 ",$237.68 ,$224.78 ,$20.73 ,$0.71 ,$0.00 
